product_id,bank_name,family_key,family_label,product_name,scope,pricing,amount_limit,maturity,ratio_rule,main_terms,fees,purpose,structure,repayment,collateral,target_segment,channel,usage_access,currency,foreign_trade,special_conditions,product_summary,source_url,source_checked_at,source_text_available,curation_status
82,Türkiye Finans,gayri_nakdi_finansman,Gayri Nakdi Finansman,Referans Mektupları,ticari,,,,,,,,Gayri nakdi finansman,,,KOBİ · Kurumsal · Ticari · Bireysel,Mobil · Şube,Mobil · Şube,TL / Yabancı para,Dış ticaret işlemlerinde kullanılabilir,Gayri nakdi finansman,işletmenizin bankamız nezdindeki kredibilitesinin muhatap kurum tarafından değerlendirilmesine olanak sağlar. Bankalardan verilen referans mektupları genellikle ödeme taahhüdü içermez ancak bankanın müşteriye belirli bir finansman tutarını sunma kapasitesini gösterir.,https://www.turkiyefinans.com.tr/tr-tr/kobi/kobi-kredileri/gayri-nakdi-krediler/sayfalar/referans-mektuplari.aspx,2026-08-13T14:10:38+03:00,True,official_source_verified
83,Türkiye Finans,gayri_nakdi_finansman,Gayri Nakdi Finansman,Teminat Mektubu,ticari,,,,,,,,Teminat mektubu,,Teminat mektubu,KOBİ · Tüzel müşteri · Kurumsal · Ticari · Bireysel,Mobil · Şube · Bayi / Mağaza,Mobil · Şube · Bayi / Mağaza,TL / USD / EUR,Dış ticaret işlemlerinde kullanılabilir,Teminat mektubu,"ile garanti edildiği alacaklı taraftır. Eylemi Garanti Edilen (Lehtar) Lehtar, teminat mektubunda eylemi muhataba karşı garanti edilen, gerçek veya tüzel kişidir.",https://www.turkiyefinans.com.tr/tr-tr/kobi/kobi-kredileri/gayri-nakdi-krediler/sayfalar/teminat-mektuplari.aspx,2026-08-13T14:10:38+03:00,True,official_source_verified
288,Vakıf Katılım,gayri_nakdi_finansman,Gayri Nakdi Finansman,Akreditif,ticari,,,,,,,,Akreditif,,,,Mobil,Mobil,,Dış ticaret işlemlerinde kullanılabilir,Akreditif,"ile belirlenen şartlara uygun hareket etmez ise bankanın (amir banka) ve dolayısıyla alıcının ödeme yükümlülüğü doğmaz. Bu yönüyle değerlendirildiğinde; akreditif, hem alıcı hem de satıcıyı koruyan bir ödeme yöntemidir.",https://www.vakifkatilim.com.tr/tr/isim-icin/finansmanlar/gayrinakdi-finansmanlar/akreditif,2026-08-17T09:18:56+03:00,True,official_source_verified
289,Vakıf Katılım,gayri_nakdi_finansman,Gayri Nakdi Finansman,Elektronik Teminat Mektubu,ticari,,,,,,,,Teminat mektubu,,Teminat mektubu,,Mobil · Şube,Mobil · Şube,,,Teminat mektubu,"Vakıf Katılım’dan verilebilecek. Bankacılığın en bilinir ürünlerinden olan teminat mektuplarında düzenleme, teslim, iade, güncelleme ve tazmin gibi süreçler elektronik ortamda yürütülebilecek; sahte teminat mektubu risklerinin önlenmesi, iş akışlarının hızlanması ile iş gücü verimliliğinin sağlanması, kağıt kullanılmayarak doğaya katkı sunulması, fiziken arş",https://www.vakifkatilim.com.tr/tr/isim-icin/finansmanlar/gayrinakdi-finansmanlar/elektronik-teminat-mektubu,2026-08-17T09:18:56+03:00,True,official_source_verified
290,Vakıf Katılım,gayri_nakdi_finansman,Gayri Nakdi Finansman,Eximbank Teminat Mektubu,ticari,,,,,,,,Teminat mektubu,,Teminat mektubu,,Mobil,Mobil,Yabancı para,Dış ticaret işlemlerinde kullanılabilir,Teminat mektubu,"Türkiye’de yerleşik ihracatçı, imalatçı vasfına haiz ihracatçı, ihracat bağlantılı mal üreten imalatçı firmalar ile döviz kazandırıcı hizmet geliri bulunan firmalarımızın Eximbank tarafından ihracatının geliştirilmesi ve artırılması maksadıyla nakit kullandıracağı finansmana yönelik firmalarımızın doğrudan (Türk Eximbank) tarafından ihracata yönelik temin ed",https://www.vakifkatilim.com.tr/tr/isim-icin/finansmanlar/gayrinakdi-finansmanlar/eximbank-teminat-mektubu,2026-08-17T09:18:56+03:00,True,official_source_verified
291,Vakıf Katılım,gayri_nakdi_finansman,Gayri Nakdi Finansman,Harici Garanti / Kontrgaranti,ticari,,,,,,,,Gayri nakdi finansman,,,Tüzel müşteri · Ticari,Mobil,Mobil,,,Gayri nakdi finansman,"Garanti mektubu işlemlerinde, adına garanti düzenlenen (amir) tarafın eylemi, bankaca garanti edilmektedir. Amirin edimini yerine getirmemesi durumunda, muhatabın tazmin talebiyle garanti mektubu altında ödeme gerçekleştirilir.",https://www.vakifkatilim.com.tr/tr/isim-icin/finansmanlar/gayrinakdi-finansmanlar/harici-garanti-kontrgaranti,2026-08-17T09:18:56+03:00,True,official_source_verified
292,Vakıf Katılım,gayri_nakdi_finansman,Gayri Nakdi Finansman,Kabul – Aval Finansmanı,ticari,,,,,,,,Gayri nakdi finansman,,,,Mobil,Mobil,,Dış ticaret işlemlerinde kullanılabilir,Gayri nakdi finansman,"Alıcı tarafından keşide edilen ve kabul edilen senet veya satıcı tarafından düzenlenen ve alıcı tarafından kabul edilen poliçenin üzerinde yazan vadesinde, banka tarafından geri dönülemez bir şekilde ödeneceğinin garanti edildiği ödeme enstrümanıdır.",https://www.vakifkatilim.com.tr/tr/isim-icin/finansmanlar/gayrinakdi-finansmanlar/kabul-aval-finansmani,2026-08-17T09:18:56+03:00,True,official_source_verified
293,Vakıf Katılım,gayri_nakdi_finansman,Gayri Nakdi Finansman,Referans Mektupları,ticari,,,,,,,,Gayri nakdi finansman,,,,Mobil · Şube,Mobil · Şube,TL / Yabancı para,,Gayri nakdi finansman,"Referans mektupları işletmelerin Bankamız nezdindeki kredibilitesinin muhatap kurum tarafından değerlendirilmesini sağlar. Genellikle kamu kurumları tarafından açılan ihalelere katılmak için düzenlenen referans mektupları, inşaat ve taahhüt işleriyle uğraşan müşterilerimize yönelik düzenlenen yazılardır.",https://www.vakifkatilim.com.tr/tr/isim-icin/finansmanlar/gayrinakdi-finansmanlar/referans-mektuplari,2026-08-17T09:18:56+03:00,True,official_source_verified
294,Vakıf Katılım,gayri_nakdi_finansman,Gayri Nakdi Finansman,Teminat Mektupları,ticari,,,,,,,,Gayri nakdi finansman,,,Tüzel müşteri,Mobil · Şube · Bayi / Mağaza,Mobil · Şube · Bayi / Mağaza,TL / Yabancı para,,Gayri nakdi finansman,Özellikleri; Taraflar arasında belirlenen sözleşme şartlarının yerine getirilmesini sağlamak amacıyla düzenlenen ve bankanın ödeme taahhüdünü içeren garanti mektuplarıdır. TL ya da yabancı para olarak düzenlenebilir.,https://www.vakifkatilim.com.tr/tr/isim-icin/finansmanlar/gayrinakdi-finansmanlar/teminat-mektuplari,2026-08-17T09:18:56+03:00,True,official_source_verified
333,Ziraat Katılım,gayri_nakdi_finansman,Gayri Nakdi Finansman,Akreditif,ticari,,,,,,,,Akreditif,,,Tüzel müşteri · Ticari,Şube,Şube,Yabancı para,Dış ticaret işlemlerinde kullanılabilir,Akreditif,Finansmanı kullanmalıyım? Akreditif uluslararası ticarette hem alıcının hem de satıcının güven içinde ticaret yapmasını sağlar.,https://www.ziraatkatilim.com.tr/ticari/finansman-urunleri/gayri-nakdi-finansman-urunleri/akreditif,2026-08-17T11:40:05+03:00,True,official_source_verified
334,Ziraat Katılım,gayri_nakdi_finansman,Gayri Nakdi Finansman,Kabul/Aval Finansmanı,ticari,,,,,,,,Gayri nakdi finansman,,,Tüzel müşteri,Şube,Şube,Yabancı para,Dış ticaret işlemlerinde kullanılabilir,Gayri nakdi finansman,"İthalatçının mal bedelini vadeli ödemek istediği, ihracatçının ise ithalatçının bankasından öngörülen vade sonunda mal bedeline ilişkin ödemenin yapılacağının garanti edilmesini istediği durumlarda satıcı ile anlaştıkları ve poliçe üzerinde belirtilen tarihte ödeme yapmasına olanak veren bir üründür.",https://www.ziraatkatilim.com.tr/ticari/finansman-urunleri/gayri-nakdi-finansman-urunleri/kabul-aval-finansmani,2026-08-17T11:40:05+03:00,True,official_source_verified
335,Ziraat Katılım,gayri_nakdi_finansman,Gayri Nakdi Finansman,Referans Mektupları,ticari,,,,,,,,Gayri nakdi finansman,,,Tüzel müşteri,Şube,Şube,TL / Yabancı para,,Gayri nakdi finansman,"Bankamız müşterileri hakkında yurt içi ve yurt dışı şirket, daire ve müesseselere hitaben onaylı kredileri ve onaylı kredilerinden ne kadarının kullanıldığı, ne kadarının kullanıma hazır olduğu ile katılım fonu (özel cari hesap/katılma hesabı) hesaplarının durumlarını gösteren ve bankalarca düzenlenen belgelerdir.",https://www.ziraatkatilim.com.tr/ticari/finansman-urunleri/gayri-nakdi-finansman-urunleri/referans-mektuplari,2026-08-17T11:40:05+03:00,True,official_source_verified
376,Ziraat Katılım,gayri_nakdi_finansman,Gayri Nakdi Finansman,Teminat Mektupları,ticari,,,,,,,,Gayri nakdi finansman,,,Tüzel müşteri · Ticari,Şube · Bayi / Mağaza,Şube · Bayi / Mağaza,Yabancı para,,Gayri nakdi finansman,"Teminat mektupları; bankaların yurt içinde ya da yurt dışında bulunan müşterileri lehine bir malın teslimi, bir işin yapılması veya bir borcun ödenmesi gibi konularda muhatap kuruluşlara veya kişilere hitaben verdikleri garanti sözleşmesi niteliğindeki belgelerdir.",https://www.ziraatkatilim.com.tr/ticari/finansman-urunleri/gayri-nakdi-finansman-urunleri/teminat-mektuplari,2026-08-17T11:40:05+03:00,True,official_source_verified
237,Türkiye Emlak Katılım,gayrimenkul_finansmani,Gayrimenkul Finansmanı,Devre Mülk Finansmanı,bireysel,Resmî ürün bölümünde sabit güncel oran yayımlanmamış,,,,,,,,Taksitli ödeme,,Bireysel,,,,,,ile Sahip Olun! Bütçenize uygun taksit imkanlarıyla devre mülk sahibi olma fırsatı Emlak Katılım’ da.,https://www.emlakkatilim.com.tr/tr/bireysel/finansmanlar/ihtiyac-finansmani#product=devre-mulk-finansmani,2026-08-17T09:18:41+03:00,True,official_source_verified
238,Türkiye Emlak Katılım,gayrimenkul_finansmani,Gayrimenkul Finansmanı,Gayrimenkul Sertifikası Finansmanı,bireysel,,,12 aya kadar,,12 aya kadar,,,,,,Tüzel müşteri · Kurumsal · Bireysel,Mobil · Şube,Mobil · Şube,TL,,,"Gayrimenkul Sertifikası Finansmanı (GSF), gerçek ve tüzel müşterilerimizin, Sermaye Piyasası Kurulu (SPK) tarafından ihraç edilen ve Borsa İstanbul’da işlem gören gayrimenkul sertifikalarına yatırım yapmalarını sağlayan, katılım bankacılığı ilkelerine uygun olarak tasarlanmış özel bir finansman ürünümüzdür.",https://www.emlakkatilim.com.tr/tr/kurumsal/finansmanlar/nakdi-finansman/gayrimenkul-sertifikasi-finansmani,2026-08-17T09:18:41+03:00,True,official_source_verified
226,Adil Katılım,ihtiyac_finansmani,İhtiyaç Finansmanı,Bireysel Finansman,bireysel,Resmî genel tanıtım sayfasında sayısal güncel oran yayımlanmamış,,,,,,"müşterilerimize eğitim, sağlık, tatil, ev eşyası gibi bireysel ihtiyaçların karşılanması amacıyla sağladığımız faizsiz finansman türüdür. Müşterimizin talebi üzerine istenilen katılım esaslarına uygun ürün veya hizmet bankamız tarafından alınır ve üzerine kâr eklenerek vadeli ödenmek üzere kendisine satılır.",,,,Bireysel,,,,,,"müşterilerimize eğitim, sağlık, tatil, ev eşyası gibi bireysel ihtiyaçların karşılanması amacıyla sağladığımız faizsiz finansman türüdür. Müşterimizin talebi üzerine istenilen katılım esaslarına uygun ürün veya hizmet bankamız tarafından alınır ve üzerine kâr eklenerek vadeli ödenmek üzere kendisine satılır.",https://www.adilkatilim.com.tr/katilim-bankaciligi/urun-ve-hizmetler#product=bireysel-finansman,2026-08-17T09:18:07+03:00,True,official_source_verified
115,Albaraka Türk,ihtiyac_finansmani,İhtiyaç Finansmanı,BES Teminatlı Finansman,bireysel,,,,,,,"Bireysel Emeklilik Sistemi Hakkında Yönetmelikte Değişiklik Yapılmasına Dair Yönetmelik ile, Bireysel Emeklilik Sisteminde yer alan katılımcıların, bireysel emeklilik sözleşmelerinden kaynaklı devlet katkısı hariç alacağının tamamını veya bir kısmını alacağın devri sözleşmesi yoluyla bankalara devredebilmesine olanak sağlanmıştır.",,Taksitli ödeme,Teminatlı yapı,Bireysel,Mobil · Şube · Bayi / Mağaza,Mobil · Şube · Bayi / Mağaza,,,,"Bireysel Emeklilik Sistemi Hakkında Yönetmelikte Değişiklik Yapılmasına Dair Yönetmelik ile, Bireysel Emeklilik Sisteminde yer alan katılımcıların, bireysel emeklilik sözleşmelerinden kaynaklı devlet katkısı hariç alacağının tamamını veya bir kısmını alacağın devri sözleşmesi yoluyla bankalara devredebilmesine olanak sağlanmıştır.",https://www.albaraka.com.tr/tr/bireysel/finansmanlar/birikimlerinizi-koruyan-bes-teminatli-finansman-albarakada,2026-08-13T14:48:06+03:00,True,official_source_verified
116,Albaraka Türk,ihtiyac_finansmani,İhtiyaç Finansmanı,Eğitim Finansmanı,bireysel,,,12 aya kadar,,12 aya kadar,,"Albaraka Eğitim Finansmanı ile kreşten yükseköğretim ve master eğitimine kadar eğitim süreçlerindeki tüm masraflarınızda kendiniz ya da çocuklarınız için finansman kullanabilir, 12 aya kadar taksitlendirme imkânı ile ödemelerinizi rahatça yapabilirsiniz.",,Taksitli ödeme,,Tüzel müşteri · Bireysel,Mobil · Şube,Mobil · Şube,,,,"Albaraka Eğitim Finansmanı ile kreşten yükseköğretim ve master eğitimine kadar eğitim süreçlerindeki tüm masraflarınızda kendiniz ya da çocuklarınız için finansman kullanabilir, 12 aya kadar taksitlendirme imkânı ile ödemelerinizi rahatça yapabilirsiniz.",https://www.albaraka.com.tr/tr/bireysel/finansmanlar/ihtiyac/egitim-finansmani,2026-08-13T14:48:06+03:00,True,official_source_verified
124,Albaraka Türk,ihtiyac_finansmani,İhtiyaç Finansmanı,Hac ve Umre Finansmanı,bireysel,,,≤ 125.000 TL → 36 ay | 125.001–250.000 TL → 24 ay | > 250.000 TL → 12 ay,Hac/Umre bedelinin tamamına kadar,≤ 125.000 TL → 36 ay | 125.001–250.000 TL → 24 ay | > 250.000 TL → 12 ay · Hac/Umre bedelinin tamamına kadar,,"Albaraka Hac/Umre Finansmanı ile hac ve umre ziyaretleriniz için gerekli olan ödeme için finansman desteği alabilir, avantajlı kâr payı oranlarıyla 36 aya kadar vade imkanından yararlanabilirsiniz. Hac/Umre Finansmanının",,Taksitli ödeme,,Tüzel müşteri · Bireysel,Mobil · Şube,Mobil · Şube,TL,,125.000 TL'ye kadar maksimum 36 ay · 125.001-250.000 TL maksimum 24 ay · 250.000 TL üzeri maksimum 12 ay,"Albaraka Hac/Umre Finansmanı ile hac ve umre ziyaretleriniz için gerekli olan ödeme için finansman desteği alabilir, avantajlı kâr payı oranlarıyla 36 aya kadar vade imkanından yararlanabilirsiniz. Hac/Umre Finansmanının",https://www.albaraka.com.tr/tr/bireysel/finansmanlar/ihtiyac/hac-ve-umre-finansmani,2026-08-13T14:48:06+03:00,True,official_source_verified
121,Albaraka Türk,ihtiyac_finansmani,İhtiyaç Finansmanı,İhtiyaç Finansmanı,bireysel,,,36 aya kadar,,36 aya kadar,,"Sıkça Sorulan Sorular İhtiyaç Finansmanı, bireysel ya da işletme sahiplerinin her türlü ihtiyacını karşılamak üzere sağlanan finansman çözümüdür. Katılım finansman modeliyle çalışıldığı için, ihtiyacınız kadarını uygun kâr payı oranlarıyla geri ödersiniz.",,Esnek ödeme planı,,Tüzel müşteri · Bireysel,Mobil · İnternet Şube · Şube,Mobil · İnternet Şube · Şube,TL,,Azami vade: 36 ay · Azami vade: 24 ay · Azami vade: 12 ay,"Sıkça Sorulan Sorular İhtiyaç Finansmanı, bireysel ya da işletme sahiplerinin her türlü ihtiyacını karşılamak üzere sağlanan finansman çözümüdür. Katılım finansman modeliyle çalışıldığı için, ihtiyacınız kadarını uygun kâr payı oranlarıyla geri ödersiniz.",https://www.albaraka.com.tr/tr/bireysel/finansmanlar/ihtiyac,2026-08-13T14:48:06+03:00,True,official_source_verified
117,Albaraka Türk,ihtiyac_finansmani,İhtiyaç Finansmanı,Jet Finansman,bireysel,,Asgari 1.000 TL · Azami 60.000 TL,1.000–50.000 TL → 36 ay | 50.001–60.000 TL → 24 ay,,Asgari 1.000 TL · Azami 60.000 TL · 1.000–50.000 TL → 36 ay | 50.001–60.000 TL → 24 ay,,"ile alışveriş yapmak istediğiniz mağazadayken ya da hizmet satın almak istediğiniz kurumdayken Albaraka Mobil’e ya da web sitemize girerek başvurunuzu yapabilir, başvurunuzu tamamladıktan sonra Albaraka Mobil üzerinden satıcı bilgilerini girip faturayı yükleyerek finansmanınızı anında kullanabilirsiniz.",,Taksitli ödeme,,Bireysel,Mobil · Şube · Bayi / Mağaza,Mobil · Şube · Bayi / Mağaza,TL,,1.000-50.000 TL arası finansmanlarda 36 ay · Ürün üst limiti 60.000 TL ile kesiştirilmiş 50.001-60.000 TL bandı; resmî genel bant 50.001-100.000 TL için 24 ay,"ile alışveriş yapmak istediğiniz mağazadayken ya da hizmet satın almak istediğiniz kurumdayken Albaraka Mobil’e ya da web sitemize girerek başvurunuzu yapabilir, başvurunuzu tamamladıktan sonra Albaraka Mobil üzerinden satıcı bilgilerini girip faturayı yükleyerek finansmanınızı anında kullanabilirsiniz.",https://www.albaraka.com.tr/tr/bireysel/finansmanlar/ihtiyac/jet-finansman,2026-08-13T14:48:06+03:00,True,official_source_verified
118,Albaraka Türk,ihtiyac_finansmani,İhtiyaç Finansmanı,"Motosiklet, ATV , Bisiklet",bireysel,Hesaplama aracında dinamik,,36 aya kadar,,36 aya kadar,,"Başvurusu Motosiklet finansmanı ile hayalinizdeki motosiklet, ATV veya bisikleti satın almak artık çok daha kolay! Albaraka Türk, motorlu veya motorsuz taşıt talepleriniz için avantajlı finansman seçenekleri sunuyor.",,Taksitli ödeme,,Bireysel,Mobil · Şube,Mobil · Şube,TL,,Azami vade: 36 ay · Azami vade: 24 ay · Azami vade: 12 ay,"Başvurusu Motosiklet finansmanı ile hayalinizdeki motosiklet, ATV veya bisikleti satın almak artık çok daha kolay! Albaraka Türk, motorlu veya motorsuz taşıt talepleriniz için avantajlı finansman seçenekleri sunuyor.",https://www.albaraka.com.tr/tr/bireysel/finansmanlar/ihtiyac/motosiklet-atv-bisiklet,2026-08-13T14:48:06+03:00,True,official_source_verified
119,Albaraka Türk,ihtiyac_finansmani,İhtiyaç Finansmanı,Pratik Finansman Kart,bireysel,,Asgari 250 TL · Azami 150.000 TL,36 aya kadar,,Asgari 250 TL · Azami 150.000 TL · 36 aya kadar,,"Kartınız ile yapacağınız harcamalarınızda; Cep telefonlarında 20.000 TL’ye kadar olan alışverişlerinizde maksimum 12 taksit, 20.000 TL’nin üzerindeki alışverişleriniz için maksimum 3 taksit imkanına sahip olabilirsiniz.",,Taksitli ödeme,,Bireysel,Mobil · Şube · Bayi / Mağaza,Mobil · Şube · Bayi / Mağaza,TL / Yabancı para,,İlk taksit 2 ay sonra; isteğe bağlı 3 aya varan ödemesiz dönem · Azami vade: 36 ay · Azami vade: 24 ay,"Kartınız ile yapacağınız harcamalarınızda; Cep telefonlarında 20.000 TL’ye kadar olan alışverişlerinizde maksimum 12 taksit, 20.000 TL’nin üzerindeki alışverişleriniz için maksimum 3 taksit imkanına sahip olabilirsiniz.",https://www.albaraka.com.tr/tr/bireysel/finansmanlar/ihtiyac/pratik-finansman-kart,2026-08-13T14:48:06+03:00,True,official_source_verified
120,Albaraka Türk,ihtiyac_finansmani,İhtiyaç Finansmanı,SMS’ li Finansman,bireysel,,,,,,,"SMS ile Konut, Taşıt, Tüketici finansmanı taleplerinize dair destek Albaraka’ da. Nasıl Kullanılır?",,,,Bireysel,Mobil · Şube,Mobil · Şube,,,,"SMS ile Konut, Taşıt, Tüketici finansmanı taleplerinize dair destek Albaraka’ da. Nasıl Kullanılır?",https://www.albaraka.com.tr/tr/bireysel/finansmanlar/ihtiyac/sms-li-finansman,2026-08-13T14:48:06+03:00,True,official_source_verified
122,Albaraka Türk,ihtiyac_finansmani,İhtiyaç Finansmanı,Şubesiz Umre Finansmanı,bireysel,Vade farksız,Azami 50.000 TL,50.000 TL'ye kadar vade farksız · 4 taksite kadar,,Azami 50.000 TL · 50.000 TL'ye kadar vade farksız · 4 taksite kadar,,"Müşteri Ol Albaraka olarak umre ibadetine hazırlanırken yanınızdayız. Şubesiz Umre Finansmanı, Diyanet İşleri Başkanlığı ile anlaşması olan acenteler üzerinden yapılacak umre organizasyonlarında kullanılmak üzere, tamamen mobil uygulama üzerinden başvurulup sonuçlandırılabilen kar paysız finansman ürünümüzdür.",,Taksitli ödeme,,Bireysel,Mobil · Şube,Mobil · Şube,TL,,50.000 TL'ye kadar vade farksız · 4 taksite kadar,"Müşteri Ol Albaraka olarak umre ibadetine hazırlanırken yanınızdayız. Şubesiz Umre Finansmanı, Diyanet İşleri Başkanlığı ile anlaşması olan acenteler üzerinden yapılacak umre organizasyonlarında kullanılmak üzere, tamamen mobil uygulama üzerinden başvurulup sonuçlandırılabilen kar paysız finansman ürünümüzdür.",https://www.albaraka.com.tr/tr/bireysel/finansmanlar/ihtiyac/subesiz-umre-finansmani,2026-08-13T14:48:06+03:00,True,official_source_verified
5,Dünya Katılım,ihtiyac_finansmani,İhtiyaç Finansmanı,Enerya İhtiyaç Finansmanı,bireysel,"%3,99",Azami 250.000 TL,36 aya kadar,,Azami 250.000 TL · 36 aya kadar,,"Enerya Enerji A.Ş. faaliyet alanı içerisinde yer alan illerde doğalgaz dönüşümü kapsamında abonelik işlemleri başlatan Dünya Katılım müşterileri, doğalgaz dönüşümü için kullanacakları konut içi tesisat, kombi, petek, mutfak ocağı gibi ürün ve hizmetlerin finansmanı için bu özel finansman desteğinden yararlanabilir.",,Taksitli ödeme,,,Mobil · Şube,Mobil · Şube,TL,,,"Enerya Enerji A.Ş. faaliyet alanı içerisinde yer alan illerde doğalgaz dönüşümü kapsamında abonelik işlemleri başlatan Dünya Katılım müşterileri, doğalgaz dönüşümü için kullanacakları konut içi tesisat, kombi, petek, mutfak ocağı gibi ürün ve hizmetlerin finansmanı için bu özel finansman desteğinden yararlanabilir.",https://dunyakatilim.com.tr/kendim-icin/finansmanlar/ihtiyac-finansmanlari/enerya-ihtiyac-finansmani,2026-08-12T08:27:16+03:00,True,official_source_verified
6,Dünya Katılım,ihtiyac_finansmani,İhtiyaç Finansmanı,Enerya Karz-ı Hasen,bireysel,Vade farksız,Asgari 500 TL · Azami 16.500 TL,2–6 ay,,Asgari 500 TL · Azami 16.500 TL · 2–6 ay,,Enerya Enerji A.Ş. abonelik bedeli ve doğalgaz dönüşüm sürecinizde ihtiyaç duyacağınız konut içi tesisat işlemleri için gereken maliyetleri finanse edebilirsiniz.,,,,,Mobil · Şube,Mobil · Şube,TL,,Vade farksız,Enerya Enerji A.Ş. abonelik bedeli ve doğalgaz dönüşüm sürecinizde ihtiyaç duyacağınız konut içi tesisat işlemleri için gereken maliyetleri finanse edebilirsiniz.,https://dunyakatilim.com.tr/kendim-icin/finansmanlar/ihtiyac-finansmanlari/enerya-karz-i-hasen,2026-08-12T08:27:16+03:00,True,official_source_verified
4,Dünya Katılım,ihtiyac_finansmani,İhtiyaç Finansmanı,İhtiyaç Finansmanı,bireysel,Hesaplama aracında dinamik,Azami 500.000 TL (vade bandı: ≤125.000 TL / 36 ay; 125.001–250.000 TL / 24 ay; 250.001–500.000 TL / 12 ay),≤125.000 TL → 36 ay | 125.001–250.000 TL → 24 ay | 250.001–500.000 TL → 12 ay,,,,"Dünya Katılım ihtiyaç finansmanı, bireysel müşteriler ve işletme sahiplerinin her türlü finansal ihtiyacını karşılamak için sunulan esnek ve güvenli bir finansman çözümüdür. Katılım finansmanı modeli sayesinde, yalnızca ihtiyacınız kadarını, uygun kâr payı oranlarıyla geri ödersiniz; böylece bütçenizi zorlamadan planlı harcama yapabilirsiniz.",,Taksitli ödeme,,Bireysel,Mobil · Şube,Mobil · Şube,TL,,,"Dünya Katılım ihtiyaç finansmanı, bireysel müşteriler ve işletme sahiplerinin her türlü finansal ihtiyacını karşılamak için sunulan esnek ve güvenli bir finansman çözümüdür. Katılım finansmanı modeli sayesinde, yalnızca ihtiyacınız kadarını, uygun kâr payı oranlarıyla geri ödersiniz; böylece bütçenizi zorlamadan planlı harcama yapabilirsiniz.",https://dunyakatilim.com.tr/kendim-icin/finansmanlar/ihtiyac-finansmani,2026-08-27T00:00:00+03:00,True,official_source_verified
60,Hayat Finans,ihtiyac_finansmani,İhtiyaç Finansmanı,Eğitim Finansmanı Sistemi,bireysel,Vade farksız,Azami 600.000 TL,Vade farksız,,Azami 600.000 TL · Vade farksız,Sigorta Ücreti: alınmıyor · Masraf: alınmıyor,"Eğitim Finansmanında hızlı, kolay ve avantajlı çözümler. Vade farksız, gelir belgesiz eğitim finansmanı fırsatı!",,,,,,,,,Vade farksız,"Eğitim Finansmanında hızlı, kolay ve avantajlı çözümler. Vade farksız, gelir belgesiz eğitim finansmanı fırsatı!",https://hayatfinans.com.tr/krediler/hayat-finans-egitim-finansmani-sistemi,2026-08-12T09:13:37+03:00,True,official_source_verified
46,Kuveyt Türk,ihtiyac_finansmani,İhtiyaç Finansmanı,Bisiklet Finansmanı,bireysel,Hesaplama aracında dinamik,,36 aya kadar,,36 aya kadar,,"Bisiklet Finansmanı ile elektrikli bisiklet, bisiklet veya scooter gibi doğa dostu ulaşım araçlarını nakit sorunu yaşamadan uygun kâr payı oranları ve 36 aya varan vade seçenekleri ile satın alabilirsiniz. Bisiklet Finansmanı’na Nasıl Başvurulur?",,Taksitli ödeme,,,Mobil · Şube,Mobil · Şube,TL,,,"Bisiklet Finansmanı ile elektrikli bisiklet, bisiklet veya scooter gibi doğa dostu ulaşım araçlarını nakit sorunu yaşamadan uygun kâr payı oranları ve 36 aya varan vade seçenekleri ile satın alabilirsiniz. Bisiklet Finansmanı’na Nasıl Başvurulur?",https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/ihtiyac-finansmanlari/bisiklet-finansmani,2026-08-12T13:51:44+03:00,True,official_source_verified
48,Kuveyt Türk,ihtiyac_finansmani,İhtiyaç Finansmanı,Eğitim Finansmanı,bireysel,Hesaplama aracında dinamik,,36 aya kadar,,36 aya kadar,"Tahsis Ücreti: %0,5","Kuveyt Türk Eğitim Finansmanı, bir öğrencinin eğitim süresi boyunca karşılaması gereken tüm giderleri kapsayan destek türüdür. Eğitimin yanı sıra süreç dâhilindeki konaklama ve beslenme gibi ihtiyaçlara yönelik masraflar finansman desteği kapsamında yer alır.",,Taksitli ödeme,,,Mobil · Şube,Mobil · Şube,TL,,,"Kuveyt Türk Eğitim Finansmanı, bir öğrencinin eğitim süresi boyunca karşılaması gereken tüm giderleri kapsayan destek türüdür. Eğitimin yanı sıra süreç dâhilindeki konaklama ve beslenme gibi ihtiyaçlara yönelik masraflar finansman desteği kapsamında yer alır.",https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/ihtiyac-finansmanlari/egitim-finansmani,2026-08-12T13:51:44+03:00,True,official_source_verified
